"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"410510070004","OR4100657",1739,93.28,148288,66440,7.2,5.8,"Low-Moderate",3.2
"410510071001","OR4100657",784,0.22,94091,60939,8.1,14.4,"Low-Moderate",5.3
"410510071002","OR4100657",286,0.1,100909,35841,9.2,14.4,"Moderate-High",3.3
"410510072011","OR4100657",488,22.97,85435,40266,11.9,18.8,"Moderate-High",5.6
"410510072012","OR4100657",727,99.98,96587,36568,13.1,18.8,"Moderate-High",5
"410510072021","OR4100657",1267,97.26,73004,40164,11.9,22.9,"High",6.6
"410510073001","OR4100657",186,98.89,47250,20425,23.4,25.9,"High",10.1
"410510074001","OR4100657",468,100,24758,8609,55.6,52,"Very High",19.3
"410510074002","OR4100657",929,100,62159,25426,18.8,52,"Very High",7.7
"410510075001","OR4100657",780,100,78045,41731,11.5,29.3,"High",6.1
"410510075002","OR4100657",392,100,110517,45885,10.4,29.3,"High",4.3
"410510075003","OR4100657",627,100,66845,26365,18.1,29.3,"High",7.2
"410510076001","OR4100657",531,100,52260,24891,19.2,32.5,"High",9.2
"410510076002","OR4100657",813,100,46779,22226,21.5,32.5,"High",10.2
"410510077001","OR4100657",435,99.78,52969,25961,18.4,34.8,"High",9
"410510077002","OR4100657",380,100,56250,32874,14.6,34.8,"High",8.5
"410510078001","OR4100657",369,99.33,42765,23983,20,35.8,"Very High",11.2
"410510078002","OR4100657",436,47.48,95417,43598,11,35.8,"Very High",5
"410510079001","OR4100657",621,100,43036,17170,27.9,29,"High",11.1
"410510079002","OR4100657",1115,100,61492,40558,11.8,29,"High",7.8
"410510080011","OR4100657",618,100,83214,39008,12.3,28.9,"High",5.8
"410510080012","OR4100657",729,100,46101,25637,18.7,28.9,"High",10.4
"410510080021","OR4100657",582,100,74028,24748,19.3,33.5,"High",6.5
"410510080022","OR4100657",499,100,43708,21871,21.9,33.5,"High",10.9
"410510081001","OR4100657",1069,100,48086,14672,32.6,45.2,"Very High",9.9
"410510081002","OR4100657",673,100,51109,23569,20.3,45.2,"Very High",9.4
"410510081003","OR4100657",482,100,32096,9604,49.8,45.2,"Very High",14.9
"410510081004","OR4100657",826,100,49741,19066,25.1,45.2,"Very High",9.6
"410510082011","OR4100657",504,100,38750,13573,35.2,27.6,"High",12.3
"410510082012","OR4100657",469,100,84049,45114,10.6,27.6,"High",5.7
"410510082013","OR4100657",314,100,54531,38764,12.3,27.6,"High",8.8
"410510082021","OR4100657",1556,100,48125,25918,18.5,51.7,"Very High",9.9
"410510082022","OR4100657",1049,100,55050,18965,25.2,51.7,"Very High",8.7
"410510082023","OR4100657",649,100,52006,25869,18.5,51.7,"Very High",9.2
"410510083011","OR4100657",727,100,18984,7218,66.3,53.7,"Very High",25.2
"410510083012","OR4100657",953,100,47135,23209,20.6,53.7,"Very High",10.2
"410510083021","OR4100657",749,100,53702,27086,17.7,45,"Very High",8.9
"410510083022","OR4100657",830,100,42112,18143,26.4,45,"Very High",11.4
"410510084001","OR4100657",628,100,39342,20002,23.9,47.9,"Very High",12.2
"410510084002","OR4100657",1044,100,40133,21476,22.3,47.9,"Very High",11.9
"410510085001","OR4100657",1071,100,61146,32590,14.7,31.1,"High",7.8
"410510085002","OR4100657",492,100,77623,31716,15.1,31.1,"High",6.2
"410510086001","OR4100657",783,100,63222,37026,12.9,48.5,"Very High",7.6
"410510086002","OR4100657",737,95.02,48125,22989,20.8,48.5,"Very High",9.9
"410510087001","OR4100657",573,100,66964,32335,14.8,28,"High",7.2
"410510087002","OR4100657",697,100,62443,37234,12.8,28,"High",7.7
"410510087003","OR4100657",542,100,73446,40873,11.7,28,"High",6.5
"410510088001","OR4100657",542,100,52786,20253,23.6,30.4,"High",9.1
"410510088002","OR4100657",556,100,61250,30411,15.7,30.4,"High",7.8
"410510088003","OR4100657",531,98.73,98092,50691,9.4,30.4,"High",4.9
"410510089011","OR4100657",1543,71.32,99280,38403,12.5,31.6,"High",4.8
"410510089012","OR4100657",1117,100,51078,25077,19.1,31.6,"High",9.4
"410510089013","OR4100657",602,100,95776,47119,10.2,31.6,"High",5
"410510089021","OR4100657",981,86.84,79335,46032,10.4,34.9,"High",6
"410510089022","OR4100657",525,99.98,40237,9388,51,34.9,"High",11.9
"410510090001","OR4100657",1151,100,39974,12081,39.6,48.4,"Very High",12
"410510090002","OR4100657",1020,100,51856,21988,21.8,48.4,"Very High",9.2
"410510090003","OR4100657",1247,100,32120,16806,28.5,48.4,"Very High",14.9
"410510091011","OR4100657",1190,100,43934,13783,34.7,42.8,"Very High",10.9
"410510091012","OR4100657",867,100,48945,17754,27,42.8,"Very High",9.8
"410510091021","OR4100657",394,100,45489,23990,20,39.1,"Very High",10.5
"410510091022","OR4100657",676,100,83036,27009,17.7,39.1,"Very High",5.8
"410510091023","OR4100657",365,54.18,50941,22003,21.8,39.1,"Very High",9.4
"410510091024","OR4100657",772,99.55,60227,32577,14.7,39.1,"Very High",7.9
"410510092011","OR4100657",782,100,45909,15654,30.6,38.7,"Very High",10.4
"410510092012","OR4100657",1136,100,64507,22564,21.2,38.7,"Very High",7.4
"410510092013","OR4100657",1024,100,42683,21852,21.9,38.7,"Very High",11.2
"410510092021","OR4100657",796,100,36450,19397,24.7,45.5,"Very High",13.1
"410510092022","OR4100657",465,100,43589,26181,18.3,45.5,"Very High",11
"410510092023","OR4100657",488,100,53056,27232,17.6,45.5,"Very High",9
"410510093011","OR4100657",784,90.32,81413,24008,19.9,58.2,"Very High",5.9
"410510093012","OR4100657",719,90.99,48797,11115,43,58.2,"Very High",9.8
"410510093013","OR4100657",829,92.14,28854,12030,39.8,58.2,"Very High",16.6
"410510093021","OR4100657",1116,100,64286,27272,17.6,43.1,"Very High",7.4
"410510093022","OR4100657",591,100,52765,20889,22.9,43.1,"Very High",9.1
"410510094001","OR4100657",827,99.96,51138,29485,16.2,20.7,"High",9.4
"410510094002","OR4100657",434,100,81480,40104,11.9,20.7,"High",5.9
"410510094003","OR4100657",538,100,70735,31110,15.4,20.7,"High",6.8
"410510094004","OR4100657",435,100,91424,45656,10.5,20.7,"High",5.2
"410510094005","OR4100657",495,100,66103,26419,18.1,20.7,"High",7.2
"410510095011","OR4100657",1106,100,59583,24275,19.7,30.1,"High",8
"410510095012","OR4100657",756,100,62742,24376,19.6,30.1,"High",7.6
"410510095021","OR4100657",460,100,95192,54639,8.8,26.3,"Moderate-High",5
"410510095022","OR4100657",364,100,96447,56531,8.5,26.3,"Moderate-High",5
"410510095023","OR4100657",740,100,39444,16596,28.8,26.3,"High",12.1
"410510096051","OR4100657",914,0.73,40510,25806,18.6,46.4,"Very High",11.8
"410510097011","OR4100657",1001,100,27213,15091,31.7,49.5,"Very High",17.6
"410510097012","OR4100657",482,100,53833,20422,23.4,49.5,"Very High",8.9
"410510097013","OR4100657",563,100,53922,24989,19.1,49.5,"Very High",8.9
"410510097021","OR4100657",803,39.93,51722,30185,15.8,49.6,"Very High",9.2
"410510097022","OR4100657",722,16.04,59063,27124,17.7,49.6,"Very High",8.1
"410510097023","OR4100657",362,92.64,53418,36730,13,49.6,"Very High",9
"410510097024","OR4100657",809,100,42708,15743,30.4,49.6,"Very High",11.2
"410510098032","OR4100657",578,8,51250,9891,48.5,41.4,"Very High",9.4
"410510098033","OR4100657",556,20.37,70227,30722,15.6,41.4,"Very High",6.8
"410510098034","OR4100657",699,25.51,24929,17629,27.1,41.4,"Very High",19.2
"410510098041","OR4100657",701,100,73034,22142,21.6,30.1,"High",6.6
"410510098042","OR4100657",407,100,59375,12092,39.6,30.1,"High",8.1
"410510099032","OR4100657",630,1.01,80781,43441,11.1,8.8,"Moderate-High",6
"410510099033","OR4100657",763,10.96,104115,56708,8.4,8.8,"Low-Moderate",4.6
"410510102001","OR4100657",539,2.79,68906,29671,16,28.8,"High",6.9
"410510102003","OR4100657",1031,15.85,111090,63077,7.6,28.8,"Moderate-High",4.3
"410510106001","OR4100657",561,100,13413,4599,104,51,"Very High",35.7
"410510106002","OR4100657",1266,100,18171,7422,64.5,51,"Very High",26.3
"410510106003","OR4100657",329,100,20021,7630,62.7,51,"Very High",23.9
"410519800001","OR4100657",0,100,NA,NA,NA,NA,"unknown",NA
"410670301014","OR4100657",961,1.15,90373,36461,12.9,14.8,"Moderate-High",5.2
"410670301022","OR4100657",1449,8.37,197531,89476,5.3,8.1,"Low-Moderate",2.4
"410670303002","OR4100657",428,2.44,106786,33346,14.1,13.1,"Moderate-High",4.4
"410670304023","OR4100657",751,10.33,88388,52127,9.2,19.2,"Low-Moderate",5.4
"410670305012","OR4100657",534,0.12,74750,25080,28,26.2,"High",9.4
"410670305021","OR4100657",763,9.23,97422,36409,13.2,18.4,"Moderate-High",4.9
"410670305023","OR4100657",506,14.32,56667,30829,15.5,18.4,"Moderate-High",8.4
"410670306001","OR4100657",1127,2.59,87440,26473,18.1,18.9,"Moderate-High",5.5
"410459702002","OR4100587",303,11.96,34583,21107,8.1,41.5,"High",5
"410459702003","OR4100587",395,50.52,62625,29037,5.9,41.5,"High",2.7
"410459702004","OR4100587",669,64.16,37765,20341,8.4,41.5,"High",4.6
"410459703001","OR4100587",313,100,49432,34493,5,52.4,"High",3.5
"410459703002","OR4100587",321,99.92,55060,20199,8.5,52.4,"High",3.1
"410459703003","OR4100587",258,82.57,42045,10483,16.4,52.4,"Very High",4.1
"410459703004","OR4100587",467,11.82,24028,11761,14.6,52.4,"Very High",7.1
"410459703005","OR4100587",426,2.64,34500,10039,17.1,52.4,"Very High",5
"410459704001","OR4100587",515,82.56,44213,14578,11.8,60.3,"Very High",3.9
"410459704002","OR4100587",421,52.23,30929,13382,12.8,60.3,"Very High",5.6
"410459704003","OR4100587",258,49.46,27611,15469,11.1,60.3,"Very High",6.2
"410459704004","OR4100587",242,100,26029,8458,20.3,60.3,"Very High",6.6
"410459704005","OR4100587",272,34.12,45120,11512,14.9,60.3,"Very High",3.8
"410290001001","OR4100513",407,100,27589,16972,11.1,71.8,"Very High",6.8
"410290001002","OR4100513",432,100,21176,7559,25,71.8,"Very High",8.9
"410290002011","OR4100513",456,100,37344,15975,11.8,60.3,"Very High",5.1
"410290002012","OR4100513",500,100,40000,7807,24.2,60.3,"Very High",4.7
"410290002013","OR4100513",542,100,22128,9317,20.3,60.3,"Very High",8.5
"410290002021","OR4100513",531,100,44931,17882,10.6,49,"Very High",4.2
"410290002022","OR4100513",457,100,52639,17357,10.9,49,"Very High",3.6
"410290002023","OR4100513",445,100,34112,12038,15.7,49,"Very High",5.5
"410290002031","OR4100513",411,100,35078,17261,10.9,48.7,"Very High",5.4
"410290002032","OR4100513",637,100,57697,32821,5.8,48.7,"High",3.3
"410290002033","OR4100513",561,100,33906,11224,16.8,48.7,"Very High",5.6
"410290003001","OR4100513",1227,95.76,46559,23325,8.1,56.5,"High",4.1
"410290003002","OR4100513",1306,67.57,36786,13139,14.4,56.5,"Very High",5.1
"410290004031","OR4100513",1324,100,68250,36874,5.1,22.2,"Moderate-High",2.8
"410290004032","OR4100513",279,100,64107,42011,4.5,22.2,"Low-Moderate",3
"410290004041","OR4100513",884,100,81765,33798,5.6,22.9,"Moderate-High",2.3
"410290004042","OR4100513",876,99.99,79844,37623,5,22.9,"Moderate-High",2.4
"410290004051","OR4100513",720,100,37500,13753,13.7,38.3,"Very High",5
"410290004052","OR4100513",1076,100,50227,22458,8.4,38.3,"High",3.8
"410290004061","OR4100513",926,100,40526,21211,8.9,32.8,"Moderate-High",4.7
"410290004062","OR4100513",1147,100,73125,36625,5.2,32.8,"Moderate-High",2.6
"410290005011","OR4100513",568,100,38547,18651,10.1,44,"Very High",4.9
"410290005012","OR4100513",806,100,57222,27038,7,44,"High",3.3
"410290005021","OR4100513",545,100,77656,35853,5.3,58.5,"High",2.4
"410290005022","OR4100513",784,100,28603,6711,28.1,58.5,"Very High",6.6
"410290005023","OR4100513",1125,100,22140,11262,16.8,58.5,"Very High",8.5
"410290006011","OR4100513",781,66.97,129375,79442,2.4,14.1,"Low",1.5
"410290006012","OR4100513",564,99.88,105336,53659,3.5,14.1,"Low",1.8
"410290006013","OR4100513",803,100,68869,34661,5.4,14.1,"Low-Moderate",2.7
"410290006014","OR4100513",653,100,54241,33451,5.7,14.1,"Low-Moderate",3.5
"410290006021","OR4100513",911,100,33646,15055,12.6,34.2,"High",5.6
"410290006022","OR4100513",1122,100,39364,15188,12.4,34.2,"High",4.8
"410290006023","OR4100513",787,32.65,99196,54000,3.5,34.2,"Low-Moderate",1.9
"410290007001","OR4100513",680,41.6,53370,30019,6.3,31.8,"Moderate-High",3.5
"410290007002","OR4100513",1037,100,49704,32093,5.9,31.8,"Moderate-High",3.8
"410290007004","OR4100513",592,57.09,66333,32046,5.9,31.8,"Moderate-High",2.9
"410290007005","OR4100513",1092,70.83,64539,28634,6.6,31.8,"Moderate-High",2.9
"410290008001","OR4100513",1536,26.44,50260,17232,11,41.3,"Very High",3.8
"410290008002","OR4100513",954,7.77,51607,16175,11.7,41.3,"Very High",3.7
"410290009004","OR4100513",1747,12.12,56776,22618,8.3,29.7,"Moderate-High",3.3
"410290010013","OR4100513",1139,24.46,68024,28305,6.7,29.9,"Moderate-High",2.8
"410290012001","OR4100513",1479,23.27,51203,32294,5.8,39.5,"High",3.7
"410290012002","OR4100513",55,97.43,125455,47127,4,39.5,"Moderate-High",1.5
"410290013011","OR4100513",515,6.51,61343,35451,5.3,40.4,"High",3.1
"410290013014","OR4100513",727,1.28,60142,24403,7.7,40.4,"High",3.1
"410290013021","OR4100513",424,1.46,59559,17477,10.8,42.9,"Very High",3.2
"410290013022","OR4100513",912,19.83,116552,63223,3,42.9,"Moderate-High",1.6
"410290016011","OR4100513",1489,69.98,39792,22164,8.5,54.1,"High",4.8
"410290016022","OR4100513",815,1.4,27569,14523,13,40.2,"Very High",6.8
"410290016023","OR4100513",206,0.16,64592,39743,3.6,40.2,"Moderate-High",2.2
"410599504002","OR4100613",187,3.16,42872,11660,NA,21.1,"unknown",NA
"410599504003","OR4100613",404,100,42583,12125,12.3,21.1,"High",3.5
"410599504004","OR4100613",211,53.03,105938,70977,2.1,21.1,"Low-Moderate",1.4
"410599504005","OR4100613",378,100,73125,46151,3.2,21.1,"Low-Moderate",2
"410599504006","OR4100613",275,9.92,71116,46485,3.2,21.1,"Low-Moderate",2.1
"410599505001","OR4100613",656,63.28,51223,17830,8.4,27.9,"Moderate-High",2.9
"410599505002","OR4100613",654,98.94,53088,23918,6.2,27.9,"Moderate-High",2.8
"410599505004","OR4100613",346,5.6,85574,51021,3,27.9,"Low-Moderate",1.8
"410599506001","OR4100613",214,100,62372,53777,2.8,42,"Moderate-High",2.4
"410599506002","OR4100613",242,100,30650,11350,13.2,42,"Very High",4.9
"410599506003","OR4100613",236,100,14219,5291,28.3,42,"Very High",10.5
"410599506004","OR4100613",390,100,34333,17087,8.8,42,"High",4.4
"410599506005","OR4100613",624,4.82,73214,13931,10.7,42,"Very High",2
"410599506006","OR4100613",498,47.39,88235,25072,6,42,"High",1.7
"410599507001","OR4100613",408,40.9,48750,24579,6.1,43.2,"High",3.1
"410599507002","OR4100613",317,99.58,37250,18660,8,43.2,"High",4
"410599507003","OR4100613",295,62.12,51890,29891,5,43.2,"High",2.9
"410599509002","OR4100372",365,0.83,53306,29091,5.5,51.1,"High",3
"410599510002","OR4100372",871,29.28,48102,11340,13.8,42.6,"Very High",3.3
"410599510003","OR4100372",505,100,59351,26088,6,42.6,"High",2.6
"410599510004","OR4100372",312,98.17,49571,16372,9.6,42.6,"Very High",3.2
"410599510005","OR4100372",291,100,36691,26644,5.9,42.6,"High",4.3
"410599511002","OR4100372",714,45.79,47589,28017,5.6,37.9,"High",3.3
"410599511003","OR4100372",294,100,24632,12328,12.7,37.9,"Very High",6.4
"410599511004","OR4100372",185,100,59408,31460,5,37.9,"High",2.6
"410599511005","OR4100372",591,35.16,69485,38976,4,37.9,"Moderate-High",2.3
"410599512001","OR4100372",1003,27.79,62803,41291,3.8,41.5,"Moderate-High",2.5
"410599512002","OR4100372",536,57.86,32341,21885,7.2,41.5,"High",4.8
"410599512003","OR4100372",254,100,42237,20854,7.5,41.5,"High",3.7
"410599512004","OR4100372",284,100,53444,29209,5.4,41.5,"High",2.9
"410599512005","OR4100372",587,36.19,110172,75863,2.1,41.5,"Moderate-High",1.4
"410599512006","OR4100372",560,74.36,56731,22122,7.1,41.5,"High",2.8
"410579604002","OR4100893",650,66.44,31000,12867,21.1,36,"Very High",8.8
"410579604003","OR4100893",745,85.31,47409,19346,14.1,36,"Very High",5.7
"410579604004","OR4100893",197,4.89,50208,20229,13.4,36,"Very High",5.4
"410579604005","OR4100893",444,6,47031,23835,11.4,36,"Very High",5.8
"410579605001","OR4100893",215,1.2,46450,27034,10.2,46.9,"Very High",6
"410579605002","OR4100893",346,99.07,41563,13859,19.6,46.9,"Very High",6.5
"410579605003","OR4100893",274,83.67,35543,25451,10.7,46.9,"Very High",7.6
"410579606001","OR4100893",172,0.13,50470,20918,7.7,34,"Moderate-High",3.2
"410419508001","OR4100566",667,2.62,69528,27401,9.6,35.2,"Very High",3.8
"410419508002","OR4100566",935,22.56,35774,20776,12.8,35.2,"Very High",7.4
"410419509001","OR4100566",326,14.49,62692,36803,7.2,38.8,"High",4.2
"410419509002","OR4100566",301,100,62580,28034,9.5,38.8,"Very High",4.2
"410419509003","OR4100566",464,100,56167,21699,12.3,38.8,"Very High",4.7
"410419509004","OR4100566",390,99.98,33387,16260,16.4,38.8,"Very High",8
"410419510001","OR4100566",349,100,39375,16922,15.7,47.2,"Very High",6.8
"410419510002","OR4100566",560,74.55,33125,15910,16.7,47.2,"Very High",8
"410419511001","OR4100566",353,63.51,54205,30843,8.6,37.7,"High",4.9
"410419511002","OR4100566",466,28.53,38824,14714,18.1,37.7,"Very High",6.8
"410419512001","OR4100566",584,7.21,53571,30724,8.7,28.1,"Moderate-High",5
"410419512002","OR4100566",389,43.75,78884,32044,8.3,28.1,"Moderate-High",3.4
"410419503031","OR4100483",464,27.06,71125,29120,9.2,28.7,"High",3.8
"410419503032","OR4100483",278,100,49500,16116,16.7,28.7,"High",5.4
"410419503041","OR4100483",486,20.55,43000,20443,13.1,48.1,"Very High",6.2
"410419503042","OR4100483",361,99.99,45069,25132,10.7,48.1,"Very High",6
"410419503043","OR4100483",690,99.96,38475,17003,15.8,48.1,"Very High",7
"410419504001","OR4100483",901,86.15,34488,18665,14.4,56,"Very High",7.8
"410419504002","OR4100483",895,43.25,32044,16242,16.5,56,"Very High",8.4
"410419506011","OR4100483",193,18.26,46875,13446,19.8,26.2,"High",5.7
"410470002001","OR4100731",325,100,61438,40148,5.2,24.7,"Moderate-High",3.4
"410470002002","OR4100731",408,100,55147,18056,11.6,24.7,"High",3.8
"410470002003","OR4100731",580,100,34917,13141,16,24.7,"High",6
"410470003001","OR4100731",522,100,41875,15569,13.5,43,"Very High",5
"410470003002","OR4100731",355,100,41339,24022,8.7,43,"High",5.1
"410470003003","OR4100731",502,100,25000,14709,14.3,43,"Very High",8.4
"410470003004","OR4100731",507,100,41875,18865,11.1,43,"Very High",5
"410470004001","OR4100731",807,67.14,47295,24639,8.5,53.4,"High",4.4
"410470004002","OR4100731",590,94.13,43514,18511,11.3,53.4,"Very High",4.8
"410470004003","OR4100731",411,100,32228,6643,31.6,53.4,"Very High",6.5
"410470005011","OR4100731",428,100,45463,26951,7.8,57.1,"High",4.6
"410470005012","OR4100731",661,100,52953,28734,7.3,57.1,"High",4
"410470005021","OR4100731",340,100,32201,24575,8.5,67.2,"High",6.5
"410470005022","OR4100731",488,100,48333,14999,14,67.2,"Very High",4.3
"410470005023","OR4100731",973,100,29432,13574,15.5,67.2,"Very High",7.1
"410470006001","OR4100731",624,100,55536,30064,7,39,"High",3.8
"410470006002","OR4100731",682,100,37885,20323,10.3,39,"Very High",5.5
"410470006003","OR4100731",712,100,43833,13098,16,39,"Very High",4.8
"410470007011","OR4100731",1017,100,34464,15216,13.8,40.8,"Very High",6.1
"410470007012","OR4100731",682,100,54861,23956,8.8,40.8,"High",3.8
"410470007013","OR4100731",276,100,38864,24109,NA,40.8,"unknown",NA
"410470009001","OR4100731",483,100,35952,11697,17.9,54.8,"Very High",5.8
"410470009002","OR4100731",329,100,52134,32844,6.4,54.8,"High",4
"410470009003","OR4100731",289,100,56487,21945,9.6,54.8,"Very High",3.7
"410470009004","OR4100731",369,100,45795,25734,8.2,54.8,"High",4.6
"410470009005","OR4100731",183,100,58750,21769,9.6,54.8,"Very High",3.6
"410470009006","OR4100731",265,100,45507,15680,13.4,54.8,"Very High",4.6
"410470009007","OR4100731",325,100,46670,6829,30.7,54.8,"Very High",4.5
"410470010001","OR4100731",349,100,32146,25608,8.2,52.4,"High",6.5
"410470010002","OR4100731",624,100,40952,14408,14.6,52.4,"Very High",5.1
"410470010003","OR4100731",641,100,45938,22358,9.4,52.4,"Very High",4.6
"410470011001","OR4100731",384,100,72308,38560,5.4,24,"Moderate-High",2.9
"410470011002","OR4100731",915,100,63250,38279,5.5,24,"Moderate-High",3.3
